itemCode,descriptionEng,descriptionChi,unit,packageUnit,unitPrice,cost
188612,EPSON S015506 PRT RIB,EPSON 原裝 C13S015021 / 7753 列印機色帶,EA,1,43.7,
190871,SIGN PULL 6X6,[拉] 黏貼標示,EA,1,19.6,
192126,DOUBLE-SIDED ADH TAPE 18MM,雙面膠紙 0.75吋 x 10碼,EA,1,4,
192137,DOUBLE-SIDED ADH TAPE 24MM,雙面膠紙 1吋 x 10碼,EA,1,5.2,
200843,PK10 BANTEX 2140 B/CARD POCKET A4,Bantex 辦得事 2140 名片套 A4 - 10個裝,EA,1,45.5,
202337,DURACLIP 2200 FOLDER PVC 30P 3MM A4 GR,Durable 2200 A4 鋼夾文件套 綠色,EA,1,22.5,
228212,TRODAT 6/4750/2 R/STAMP IN KPAD BLU/RED,Trodat 4750 多用途日期印墨墊 藍色/紅色,EA,1,50.4,
228872,DURACLIP 2200 FOLDER PVC 30P 3MM A4 YLLW,Durable 2200 A4 鋼夾文件套 黃色,EA,1,22.5,
230959,UNI UB155 R/BALL 0.5MM BLU,三菱 UB-155 Micro Deluxe 走珠筆 0.5毫米 藍色,EA,1,12.2,
230961,UNI UB155 R/BALL 0.5MM RED,三菱 UB-155 Micro Deluxe 走珠筆 0.5毫米 紅色,EA,1,12.2,
230972,UNI UB155 R/BALL 0.5MM BLK,三菱 UB-155 Micro Deluxe 走珠筆 0.5毫米 黑色,EA,1,12.2,
234714,BX12 FOLD BACK CLIPS 19X41MM BLACK,黑色回尾夾 1.625吋 - 每盒12個,EA,1,9.3,
235012,ENVELOPE PLASTIC A4 TRANSP BLU,膠公文袋 A4 藍色,EA,1,6.5,
235364,ENVELOPE PLASTIC A4 TRANSP GR,膠公文袋 A4 綠色,EA,1,6.5,
235375,ENVELOPE PLASTIC A4 TRANSP RED,膠公文袋 A4 紅色,EA,1,6.5,
235411,ENVELOPE PLASTIC A4 TRANSP,膠公文袋 A4 透明,EA,1,6.5,
235444,ENVELOPE PLASTIC A4 TRANSP YLLW,膠公文袋 A4 黃色,EA,1,6.5,
235581,CLIPBOARD FOLDOVER A4 BLK,包膠板夾 黑色 A4,EA,1,18.6,
236629,BROTHER TZE334 TAPE 12MM GOLD/BLK,Brother TZe 型標籤帶 TZe-334 12毫米x8米 金色字黑色底,EA,1,132,
237097,DESK TAPE DISPENSER 10/33/66M,重型膠紙座,EA,1,24.2,
238466,ZIPPER BAG B4,Data Base 拉鍊式透明文件袋 B4,EA,1,20.2,
238865,ZIPPER BAG A4,Data Base 拉鍊式透明文件袋 A4,EA,1,18,
239061,ZIPPER BAG B5,Data Base 拉鍊式透明文件袋 B5,EA,1,13.5,
239106,ZIPPER BAG A5,Data Base 拉鍊式透明文件袋 A5,EA,1,12.4,
246874,MAX HD-10 HALF-STRIP STAPLER ASSTD COL,MAX 美克司 HD-10 釘書機 混色,EA,1,15.8,
246932,MAX HD-88R STAPLER W/STAPLE REMOVER,MAX 美克司 HD-88R 釘書機連起釘器,EA,1,49.9,
248084,BX1000 MAX 10-1M STAPLES 27/4.8,MAX 美克司 No.10 (10-1M)釘書釘 - 每盒1000枚,EA,1,2.2,
248131,BX1000 MAX 3-1M STAPLES 24/6,MAX 美克司 No.24/6 (3-1M) 釘書釘 - 每盒1000枚,EA,1,6.3,
248142,BX1000 MAX T3-10MB STAPLE,MAX 美克司 No.T3 10MB 釘書釘 - 每盒1000枚,EA,1,13.4,
248153,MAX RZ-F STAPLE REMOVER BLUE,MAX 美克司 RZ-F 標準型起釘器 混色,EA,1,47.3,
248882,MIT CUTTING MAT 900X600X3MM GR,MIT 綠色鎅板 60 x 90厘米 A1,EA,1,261,
248905,MIT CUTTING MAT 300X200X3MM GR,MIT 綠色鎅板 20 x 30厘米 A4,EA,1,39.3,
248949,MIT CUTTING MAT 450X300X3MM GR,MIT 綠色鎅板 30 x 45厘米 A3,EA,1,76.6,
255465,CARL #85 2-HOLE PUNCH 45 SHT,CARL 85 中型打孔機,EA,1,105.5,
259639,RM500 PAPERONE ALL PURPOSE A4 80G,PaperOne A4 多用途影印紙 80磅 - 每箱5捻 (每捻500張),BOX,5,25.8,
260359,PENTEL ZT45WT REFILLABLE CORRECTION TAPE,Pentel ZT45 改錯帶 5毫米 x 8米,EA,1,15.9,
260361,PENTEL ZTR45-WT RFL F/CORRECTION ROLLER,Pentel ZTR5 改錯帶替芯 5毫米 x 8米,EA,1,10.9,
262254,PILOT SW-DR-01B DRAW PEN FINER 0.1MM BLK,PILOT 百樂牌 繪圖筆 0.1毫米 黑色,EA,1,12.8,
262265,PILOT SW-DR DRAWING PEN FINER 0.2MM BLK,PILOT 百樂牌 繪圖筆 0.2毫米 黑色,EA,1,12.8,
262287,PILOT SW-DR DRAWING PEN FINER 0.3MM BLK,PILOT 百樂牌 繪圖筆 0.3毫米 黑色,EA,1,12.8,
262447,PILOT SW-DR DRAWING PEN FINER 0.5MM BLK,PILOT 百樂牌 繪圖筆 0.5毫米 黑色,EA,1,12.8,
262549,PILOT SW-DR DRAWING PEN FINER 0.8MM BLK,PILOT 百樂牌 繪圖筆 0.8毫米 黑色,EA,1,12.8,
263326,PILOT G2 RETRACT GEL B/POINT PEN 0.5 BLK,PILOT 百樂牌 G2 按掣啫喱筆 0.5毫米 黑色,EA,1,10,
263348,PILOT G2 RETRACT GEL B/POINT PEN 0.5 BLU,PILOT 百樂牌 G2 按掣啫喱筆 0.5毫米 藍色,EA,1,10,
263359,PILOT G2 RETRACT GEL B/POINT PEN 0.5 RED,PILOT 百樂牌 G2 按掣啫喱筆 0.5毫米 紅色,EA,1,10,
264444,PILOT BLS-G2-EX REFILL 0.5MM BLK,PILOT 百樂牌 G2 按掣啫喱筆芯 0.5毫米 黑色,EA,1,7.1,
264466,PILOT BLS-G2-EX REFILL 0.5MM RED,PILOT 百樂牌 G2 按掣啫喱筆芯 0.5毫米 紅色,EA,1,7.1,
264477,PILOT BLS-G2-EX REFILL 0.5MM BLU,PILOT 百樂牌 G2 按掣啫喱筆芯 0.5毫米 藍色,EA,1,7.1,
272293,STEEL CLIPS 2 1/2',鋼夾 2.5吋,EA,1,4.7,
272305,STEEL CLIPS 1 1/2',鋼夾 1.5吋,EA,1,2.7,
272577,SDI HD-0423 PAPER CUTTER,SDI HD-0423 大鎅刀,EA,1,24.6,
281011,NEWSPAPER CLIP ROUND,報紙夾,EA,1,70.2,
288218,UNI UMR-1 GEL B/PEN RFL F/UM151 0.38 BLU,三菱 Signo DX 筆芯 0.38毫米 藍色,EA,1,9.2,
288377,UNI UMR-1 GEL B/PEN RFL F/UM151 0.38 RED,三菱 Signo DX 筆芯 0.38毫米 紅色,EA,1,9.2,
294915,BX160 AVERY L7562S LASER LABEL 99.1X34MM,Avery 艾利 L7562 透明鐳射標籤 99.1 x 33.9毫米 每包160個標籤,EA,1,103,
294983,BX140 AVERY L7563-10 LASER LABEL 991X381,Avery 艾利 L7563 透明鐳射標籤 99.1 x 38.1毫米 每包140個標籤,EA,1,103,
295337,CASIO XR-18WE TAPE 18MM BLK/WH,CASIO 卡西歐 XR-18WE1 顏色標籤帶 18毫米 x 8米 黑色字白色底,EA,1,114,
295485,CASIO XR-18YW TAPE 18MM BLK/YLLW,CASIO 卡西歐 XR-18YW1 顏色標籤帶 18毫米 x 8米 黑色字黃色底,EA,1,114,
295929,CASIO XR-9SR TAPE 9MM BLK/SILVER,CASIO 卡西歐 XR-9SR1 顏色標籤帶 9毫米 x 8米 黑色字銀色底,EA,1,99,
296808,CASIO XR-24BU TAPE 24MM BLK/BLU,CASIO 卡西歐 XR-24BU1 顏色標籤帶 24毫米 x 8米 黑色字藍色底,EA,1,142.5,
296821,CASIO XR-24GN TAPE 24MM BLK/GR,CASIO 卡西歐 XR-24GN1 顏色標籤帶 24毫米 x 8米 黑色字綠色底,EA,1,142.5,
296832,CASIO XR-24RD TAPE 24MM BLK/RED,CASIO 卡西歐 XR-24RD1 顏色標籤帶 24毫米 x 8米 黑色字紅色底,EA,1,142.5,
296901,CASIO XR-24WE TAPE 24MM BLK/WH,CASIO 卡西歐 XR-24WE1 顏色標籤帶 24毫米 x 8米 黑色字白色底,EA,1,142.5,
296912,CASIO XR-24X TAPE 24MM BLK/CLEAR,CASIO 卡西歐 XR-24X1 顏色標籤帶 24毫米 x 8米 黑色字透明底,EA,1,142.5,
297196,CASIO XR-24YW TAPE 24MM BLK/YLLW,CASIO 卡西歐 XR-24YW1 顏色標籤帶 24毫米 x 8米 黑色字黃色底,EA,1,142.5,
304044,BROTHER TZE261 TAPE 36MM BLK/WH,Brother TZe 型標籤帶 TZe-261 36毫米x8米 黑色字白色底,EA,1,209,
316262,LYRECO HIGHLIGHTER YELLOW,Lyreco 螢光筆 黃色,EA,1,3.9,
316273,LYRECO HIGHLIGHTER GREEN,Lyreco 螢光筆 綠色,EA,1,3.9,
316284,LYRECO HIGHLIGHTER PINK,Lyreco 螢光筆 粉紅色,EA,1,3.9,
316295,LYRECO HIGHLIGHTER BLUE,Lyreco 螢光筆 藍色,EA,1,3.9,
316307,BX4 LYRECO BUDGET HIGHLIGHTERS ASSTD COL,Lyreco Budget 螢光筆 - 4色裝,EA,1,19.3,
316397,UNIBALL EYE UB150 MICRO R/BALL 0.5MM BLK,三菱 UB-150 Eye Micro走珠筆 0.5毫米 黑色,EA,1,13.4,
316409,UNIBALL EYE UB150 MICRO R/BALL 0.5MM BLU,三菱 UB-150 Eye Micro走珠筆 0.5毫米 藍色,EA,1,13.4,
316411,UNIBALL EYE UB150 MICRO R/BALL 0.5MM RED,三菱 UB-150 Eye Micro走珠筆 0.5毫米 紅色,EA,1,13.4,
316422,UNI SIGNO UM151S GEL GRIP B/PEN 0.38 BLK,三菱 UM-151 Signo DX 雙珠啫喱筆 0.38毫米 黑色,EA,1,10.5,
316433,UNI SIGNO UM151S GEL GRIP B/PEN 0.38 BLU,三菱 UM-151 Signo DX 雙珠啫喱筆 0.38毫米 藍色,EA,1,10.5,
316444,UNI SIGNO UM151S GEL GRIP B/PEN 0.38 RED,三菱 UM-151 Signo DX 雙珠啫喱筆 0.38毫米 紅色,EA,1,10.5,
316901,LYRECO BUDGET TAPE DISP 19MMX33M BLK,Lyreco Budget 膠紙座,EA,1,8.2,
317094,PK6 CEP 675 MODULAR BOOK RACK BLK,Cep 黑色組合式分類架 - 每套6個,EA,1,303,
317881,PK100 LYRECO POCK A4 80MIC CLEAR GLASS,Lyreco 文件套 A4 光面 - 100個裝,EA,1,82.9,
317892,PK25 LYRECO POCK SIDE/TOP OPEN A4 80MI,Lyreco 文件套 A4 磨砂 - 25個裝,EA,1,27.8,
318031,PK25 LYR PREMIUM PUNCHED POCK TRANSP,Lyreco Premium A4 文件套 磨砂 - 25個裝,EA,1,35.3,
318268,BX50 PLASTIC COMB 25MM BLU,塑膠釘裝圈 藍色 直徑: 25毫米 - 每包50條,EA,1,83.5,
320142,TRODAT PRINTY 4820 SELFINKING DATER EN,Trodat 4820 日期印 藍色 4mm,EA,1,109.5,
320313,TRODAT 4750/L1 DATER 'RECEIVED' EN,Trodat 4750 多用途日期印 [RECEIVED] 4mm,EA,1,181.3,
323541,PILOT BLS-G2-7 REFILL 0.7MM BLK,PILOT 百樂牌 G2 按掣啫喱筆芯 0.7毫米 黑色,EA,1,7.1,
323563,PILOT BLS-G2-7 REFILL 0.7MM BLU,PILOT 百樂牌 G2 按掣啫喱筆芯 0.7毫米 藍色,EA,1,7.1,
326687,BROTHER TZE223 TAPE 9MM BLU/WH,Brother TZe 型標籤帶 TZe-223 9毫米x8米 藍色字白色底,EA,1,107,
327282,BX5000 STAPLES F/BOSTITCH B8R,BOSTITCH B8 (2115-1/4) 釘書釘 - 每盒5000枚,EA,1,13.3,
333578,PILOT SUPER GRIP RETRACT B/PEN M RED,PILOT 百樂牌 Super Grip 按掣原子筆 1.0毫米 紅色,EA,1,8,
333589,PILOT SUPER GRIP RETRACT B/PEN M BLU,PILOT 百樂牌 Super Grip 按掣原子筆 1.0毫米 藍色,EA,1,8,
333591,PILOT SUPER GRIP RETRACT B/PEN M BLK,PILOT 百樂牌 Super Grip 按掣原子筆 1.0毫米 黑色,EA,1,8,
334504,TRODAT 6/4911 R/STAMP INK PAD BLU,Trodat 4911 日期印 藍色墨墊,EA,1,23.4,
338074,EPSON S015376 ERC38 RIBB. NYLON BLK/RED,EPSON 原裝 C43S015376 ERC-38 列印機色帶 黑色/紅色,EA,1,25.4,
340629,BROTHER TZE133 TAPE 12MM BLU/TRANSP,Brother TZe 型標籤帶 TZe-133 12毫米x8米 藍色字透明底,EA,1,123,
348763,CANON AD11 CALC ADAPTOR P1/P23,Canon 佳能 AD-11變壓器,EA,1,69.3,
365294,STAEDTLER 52661 MARS RASOR ERASER PENCIL,STAEDTLER 施德樓 52661 打字擦筆,EA,1,12,
399688,BROTHER TZE421 TAPE 9MM BLK/RED,Brother TZe 型標籤帶 TZe-421 9毫米x8米 黑色字紅色底,EA,1,107,
411807,PILOT WHITEBOARD WIPER LGE,PILOT 百樂牌 WBEN-L 白板刷 ,EA,1,44.4,
412936,SCOTCH 665 DOUBLE SIDED TAPE 12MMX23M,Scotch 思高牌 665 雙面膠紙 0.5吋 x 25碼,EA,1,27.1,
450631,BX3300 LYRECO M/PURPOSE LABEL 25.4X70,Lyreco 多用途方角標籤 70 x 25.4毫米 每盒3300個標籤,EA,1,100,
466178,BX6500 LYRECO M/PURPOSE LABEL 38.1X21.2,Lyreco 多用途圓角標籤 38.1 x 21.2毫米 每盒6500個標籤,EA,1,100,
468962,RM500 LYRECO PAP A4 80G SALMON,Lyreco A4 粉色顏色紙 80磅 粉橙紅色 - 每捻500張,EA,1,59,
468984,RM500 LYRECO PAP A3 80G CANARY,Lyreco A3 粉色顏色紙 80磅 粉黃色 - 每捻500張,EA,1,119,
468995,RM500 LYRECO PAP A3 80G LIGHT PINK,Lyreco A3 粉色顏色紙 80磅 粉紅色 - 每捻500張,EA,1,119,
469008,RM500 LYRECO PAP A3 80G PALE GR,Lyreco A3 粉色顏色紙 80磅 粉綠色 - 每捻500張,EA,1,119,
469191,RM500 LYRECO PREMIUM PAPER A3 80G WH,Lyreco Premium A3 優質影印紙 80磅 - 每捻500張,EA,1,49.8,
470971,PK24 EVIAN MINERAL WATER 500ML,Evian 依雲 礦泉水500毫升 - 24支裝,EA,1,268,
472567,BROTHER TZE161 TAPE 36MM BLK/TRANSP,Brother TZe 型標籤帶 TZe-161 36毫米x8米 黑色字透明底,EA,1,209,
472625,BROTHER TZE661 TAPE 36MM BLK/YLLW,Brother TZe 型標籤帶 TZe-661 36毫米x8米 黑色字黃色底,EA,1,209,
491211,PILOT WHITEBOARD LINETAPE 3MMX16.4M BLK,PILOT 百樂牌 白板線 3毫米 x 16.4米 黑色,EA,1,49.8,
498098,SYSMAX 42114 4-PART BOOK SORTER GRY,SYSMAX 仕嘜牌 書架 灰色,EA,1,111.7,
511129,FELLOWES MOUSE PAD + GEL WRIST REST,Fellowes FW91741啫喱舒適護腕墊連滑鼠墊,EA,1,130,
523542,BROTHER TZE354 TAPE 24MM GOLD/BLK,Brother TZe 型標籤帶 TZe-354 24毫米x8米 金色字黑色底,EA,1,183,
532645,PILOT BP/S B/POINT FINE PPLE,PILOT 百樂牌 BP-S 原子筆 0.7毫米 紫色,EA,1,5.5,
536012,SCOTCH 600 CRISTAL ADH TAPE 12MMX33M,Scotch 思高牌 600 透明膠紙 0.5吋 x 36碼,EA,1,9.3,
536034,SCOTCH 845 BOOK BINDING TAPE 51 MM,Scotch 思高牌 845 圖書膠紙 2吋 x 15碼,EA,1,54,
538862,PILOT BP/S B/POINT MED BLK,PILOT 百樂牌 BP-S 原子筆 1.0毫米 黑色,EA,1,5.5,
538873,PILOT BP/S B/POINT MED RED,PILOT 百樂牌 BP-S 原子筆 1.0毫米 紅色,EA,1,5.5,
538895,PILOT BP/S B/POINT FINE BLK,PILOT 百樂牌 BP-S 原子筆 0.7毫米 黑色,EA,1,5.5,
538907,PILOT BP/S B/POINT FINE RED,PILOT 百樂牌 BP-S 原子筆 0.7毫米 紅色,EA,1,5.5,
538918,PILOT BP/S B/POINT FINE BLU,PILOT 百樂牌 BP-S 原子筆 0.7毫米 藍色,EA,1,5.5,
538929,PILOT BP/S B/POINT FINE GR,PILOT 百樂牌 BP-S 原子筆 0.7毫米 綠色,EA,1,5.5,
555314,PILOT BP/S B/POINT MED BLU,PILOT 百樂牌 BP-S 原子筆 1.0毫米 藍色,EA,1,5.5,
560846,PK4POST-IT 684-SH SIGN HERE FLAGS ASSTD,Post-it 報事貼 684-SH Sign Here 旗仔 0.5吋 x 1.75吋,EA,1,32.2,
566298,SCOTCHBRITE SCRUB SPONGE SB425 H/DUTY,Scotch-Brite 思高 425HK 超強力清潔吸水海綿百潔布,EA,1,13.2,
605751,STAEDTLER 364 TEXTSURFER H/LIGHTER ORGE,STAEDTLER 施德樓 Textsurfer 364 螢光筆 橙色,EA,1,8,
605762,STAEDTLER 364 TEXTSURFER H/LIGHTER PINK,STAEDTLER 施德樓 Textsurfer 364 螢光筆 粉紅色,EA,1,8,
605773,PK4 STAEDTLER364TEXTSURFER H/LIGHTER ASS,STAEDTLER 施德樓 Textsurfer 364 螢光筆 - 4色套裝,EA,1,31.2,
608226,BANTEX 4013 MAGAZINE RACK A4 115MM BLU,Bantex 辦得事 A4加闊可摺疊雜誌架 藍色,EA,1,45.5,
645348,ARTLINE  FABRIC MARKER 0.7 BLK,Artline 雅麗 750 衣物用油性箱頭筆 黑色,EA,1,10.3,
676733,DETTOL HANDSOAP PINE 500ML,Dettol 滴露 殺菌洗手液 500毫升,EA,1,33.9,
676835,DETTOL HANDSOAP SENSITIVE 500ML,Dettol 滴露 敏感肌膚殺菌潔手液 500亳升,EA,1,33.9,
677873,CIF CREAM CLEANER LEMON 500ML,CIF 潔而亮 檸檬特強去污液 500毫升,EA,1,17,
705789,BX1800 LYRECO M/PURPOSE LABEL 63.5X46.6,Lyreco 多用途圓角標籤 63.5 x 46.6毫米 每盒1800個標籤,EA,1,100,
709681,PK2 ENERGIZER MAX ALK BATT AA/LR6 1.5V,Energizer 勁量 鹼性電池 AA - 2粒裝,EA,1,15.9,
715294,DURACLIP 2200 FOLDER PVC 30P 3MM D/BLU,Durable 2200 A4 鋼夾文件套 藍色,EA,1,22.5,
719594,BOSTIK BLU-TACK ECONOMY PACK,Bostik 寶貼 萬用膠 藍色 75克,EA,1,17.5,
721717,PK100 TREASURY TAG 51MM METAL END,2吋 快勞繩 - 100個裝,EA,1,27.1,
721728,PK100 TREASURY TAG 76MM METAL END,3吋 快勞繩 - 100個裝,EA,1,27.1,
721739,PK100 TREASURY TAG 101MM METAL END,4吋 快勞繩 - 100個裝,EA,1,29.4,
721741,PK100 TREASURY TAG 127MM METAL END,5吋 快勞繩 - 100個裝,EA,1,31.8,
721752,PK100 TREAURY TAG 152MM METAL END,6吋 快勞繩 - 100個裝,EA,1,33.7,
721763,PK100 TREAURY TAG 203MM METAL END,8吋 快勞繩 - 100個裝,EA,1,38,
724089,BX25 AVERY L7067 H/DUTY LAB 199.6X289.1,Avery 艾利 L7067 防水鐳射標籤 199.6 x 289.1毫米 每包25個標籤,EA,1,236.6,
724091,BX350 AVERY L7063 H/DUTY LABELS 991X381,Avery 艾利 L7063 防水鐳射標籤 99.1 x 38.1毫米 每包350個標籤,EA,1,236.6,
724114,BX525 AVERY L7060 LABEL H/DUTY 635X381WH,Avery 艾利 L7060 防水鐳射標籤 63.5 x 38.1毫米 每包525個標籤,EA,1,236.6,
732806,ARTLINE 500A W/BOARD MARK B/TIP 2MM GR,Artline 雅麗 500A 白板筆 綠色,EA,1,9,
732817,ARTLINE 500A W/BOARD MARK B/TIP 2MM ORGE,Artline 雅麗 500A 白板筆 橙色,EA,1,9,
870791,DYMO LETRATAG TAPE 12MMX4M BLK/YLW,DYMO LetraTag 膠質標籤帶 12毫米 x 4米 黑色字黃色底,EA,1,74.8,
870836,DYMO LETRATAG TAPE 12MMX4M BLK/GR,DYMO LetraTag 膠質標籤帶 12毫米 x 4米 黑色字綠色底,EA,1,74.8,
870858,DYMO LETRATAG TAPE 12MMX4M BLK/BLU,DYMO LetraTag 膠質標籤帶 12毫米 x 4米 黑色字藍色底,EA,1,74.8,
870916,DYMO LETRATAG TAPE 12MMX4M BLK/RED,DYMO LetraTag 膠質標籤帶 12毫米 x 4米 黑色字紅色底,EA,1,74.8,
870949,DYMO TAPE LETRATAG METAL.BLACK/SILVE12MM,DYMO LetraTag 膠質標籤帶 12毫米 x 4米 黑色字銀色底,EA,1,74.8,
870962,DYMO LETRATAG TAPE 12MMX4M BLK/WH,DYMO LetraTag 膠質標籤帶 12毫米 x 4米 黑色字白色底,EA,1,74.8,
878822,DYMO LETRATAG PAPER TAPE 12MMX4M BLK/WH,DYMO LetraTag 紙質標籤帶 12毫米 x 4米 黑色字白色底,EA,1,64.7,
897281,UNIBALL PX20 PAINT MARKER B/TIP GOLD,三菱 PX-20 漆油筆 2.2-2.8毫米 金色,EA,1,12,
897348,UNIBALL PX20 PAINT MARKER B/TIP BLUE,三菱 PX-20 漆油筆 2.2-2.8毫米 藍色,EA,1,12,
919733,NESCAFE GOLD BLEND COFFEE POUCH 250G,NESCAFÉ 雀巢 咖啡金牌咖啡補充裝 250克,EA,1,172,
978816,ACCO PIRANHA MOBILE FLIPCHART EASEL,QUARTET 流動活頁圖表架 H100 x W70厘米,EA,1,2708.6,
991253,SCOTCH EXTRA PKG TAPE ROLL W/DISP 20M,Scotch 思高牌 142 郵寄標籤包裝膠紙 (透明、連切割器),EA,1,28.5,
991641,EPSON 2080 PRT RIB S015086,EPSON 原裝 C13S015086 / 2080 列印機色帶,EA,1,117,
993022,RL130X2 DYMO ADDRESS LABEL 89X28MM WH,DYMO LabelWriter 多用途標籤 28毫米 x 89毫米 黑色字白色底 - 每盒2卷,EA,1,116.2,
993033,RL260X2 DYMO ADDRESS LABEL 89X36MM WH,DYMO LabelWriter 多用途標籤 36毫米 x 89毫米 黑色字白色底 - 每盒2卷,EA,1,218,
993044,RL220 DYMO 99014 SHIPPING LAB101X54MM WH,DYMO LabelWriter 多用途標籤 54毫米 x 101毫米 黑色字白色底,EA,1,173,
993102,BX5250 LYR PREMIUM LAS LABEL 63.5X38.1MM,Lyreco Premium 鐳射打印標籤 63.5 x 38.1毫米 每盒5250個標籤,EA,1,180,
993124,BX4000 LYR PREMIUM LAS LABEL 99.1X33.9MM,Lyreco Premium 鐳射打印標籤 99.1 x 33.9毫米 每盒4000個標籤,EA,1,180,
993135,BX3500 LYR PREMIUM LAS LABEL 99.1X38.1MM,Lyreco Premium 鐳射打印標籤 99.1 x 38.1毫米 每盒3500個標籤,EA,1,180,
993146,BX2000 LYR PREMIUM LAS LABEL 99.1X67.7MM,Lyreco Premium 鐳射打印標籤 99.1 x 67.7毫米 每盒2000個標籤,EA,1,180,
993157,BX200 LYRECO M/PURPOSE LABEL 210X148,Lyreco 多用途方角標籤 210 x 148毫米 每盒200個標籤,EA,1,100,
994218,BX12 LYRECO MEC PENCIL LEADS 0.5MM HB,Lyreco 鉛芯 0.5毫米 HB - 每筒12支,EA,1,6,
1000859,LYRECO BUDGET SYM SCISSORS 21 CM,Lyreco Budget 剪刀 21厘米,EA,1,8.2,
1004988,DYMO 45020 D1 TAPE 12MMX7M WH/CLEAR,DYMO D1 標籤帶 12毫米 x 7米 白色字透明底,EA,1,141,
1006952,PK5 POSTIT 684ARR2 INDEX AROW ASS BRIGHT,Post-it 報事貼 684-ARR2 螢光混色旗仔 0.5吋 x 1.75吋,EA,1,43.1,
1007259,BX2400 LYRECO M/PURPOSE LABELS 70X37,Lyreco 多用途方角標籤 70 x 37毫米 每盒2400個標籤,EA,1,100,
1027008,3M 17001 COMMAND ADHESIVE HOOK MEDIUM,3M Command 17001HK 無痕實用型掛鈎 - 中型,EA,1,54.4,
1029095,ARTLINE 5109A W/BOARD MARKER C/TIP BLK,Artline 雅麗 5109A 特粗白板筆 10毫米 黑色,EA,1,21,
1029745,ARTLINE 5109A W/BOARD MARKER C/TIP BLU,Artline 雅麗 5109A 特粗白板筆 10毫米 藍色,EA,1,21,
1030933,ARTLINE 5109A W/BOARD MARKER C/TIP GR,Artline 雅麗 5109A 特粗白板筆 10毫米 綠色,EA,1,21,
1031014,ARTLINE 5109A W/BOARD MARKER C/TIP RED,Artline 雅麗 5109A 特粗白板筆 10毫米 紅色,EA,1,21,
1031719,BX12 STAEDTLER NORIS CLUB 144 COL PENCIL,STAEDTLER 施德樓 Noris A.B.S 木顏色筆 - 12色,EA,1,29.4,
1031798,NESCAFE GOLD COFFEE JAR 120G,NESCAFÉ 雀巢 咖啡金牌咖啡 120克,EA,1,98,
1040788,SCOTCH 550 TAPE 19MMX27YDS,Scotch 思高牌 550 透明膠紙 0.75吋 x 27碼,EA,1,5.7,
